,product_name,product_id,parent_category,Image_Front,frame_shape
4194,Tortoise Full Rim Rectangle Vincent Chase Online VAGABOND VC 2013- Eyeglasses,84099,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9240.jpg,Rectangle
4195,Black Red Line Full Rim Rectangle Vincent Chase Online VAGABOND VC 2013-Eyeglasses,84102,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9210.jpg,Rectangle
4196,Black White Design Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2014- Eyeglasses,84104,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9082.jpg,Wayfarer
4197,Black Multi Color Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2014- Eyeglasses,84106,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9088.jpg,Wayfarer
4198,Black White Full Rim Rectangle Vincent Chase Online VAGABOND VC 2015- Eyeglasses,84107,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9252.jpg,Rectangle
4199,Full Rim Rectangle Vincent Chase Online VAGABOND VC 2016- Eyeglasses,84116,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9040.jpg,Rectangle
4200,Black White Design Black Full Rim Rectangle Vincent Chase Online VAGABOND VC 2017- Eyeglasses,84120,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9539.jpg,Rectangle
4201,Tortoise Full Rim Rectangle Vincent Chase Online VAGABOND VC 2017- Eyeglasses,84121,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9503.jpg,Rectangle
4202,Black Blue Design Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2018- Eyeglasses,84124,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9216.jpg,Wayfarer
4203,Black Red White Line Red White Line Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2019- Eyeglasses,84128,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9337.jpg,Wayfarer
4204,Black Red Line Red Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2019- Eyeglasses,84130,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9168.jpg,Wayfarer
4205,Black Brown Green Black Full Rim Rectangle Vincent Chase Online VAGABOND VC 2026-Eyeglasses,84148,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9118.jpg,Rectangle
4206,Tortoise Full Rim Rectangle Vincent Chase Online VAGABOND VC 2060- Eyeglasses,84157,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9410.jpg,Rectangle
4207,Black White Red Line Red Full Rim Rectangle Vincent Chase Online VAGABOND VC 2061- Eyeglasses,84160,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9434.jpg,Rectangle
4208,Todaywear TOI Special: JJ 1304 Black Transparent 1020 Eyeglasses,84183,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_0213_2.jpg,Rectangle
4209,John Jacobs JJ 1310 Grey Black 1111 Wayfarer Eyeglasses,84184,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_9155_2.jpg,Wayfarer
4210,Todaywear TOI Special: JJ 1310 Black 1010 Wayfarer Eyeglasses,84185,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9131.jpg,Wayfarer
4211,Todaywear TOI Special: JJ 4341 Matte Black Eyeglasses,84191,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_0237_1.jpg,Rectangle
4212,Todaywear TOI Special: JJ 4341 Metal Grey Eyeglasses,84192,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_0255_1.jpg,Rectangle
4213,Todaywear TOI Special: JJ 4342 Metal Grey Eyeglasses,84193,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_0267_1.jpg,Rectangle
4214,Todaywear TOI Special: JJ 4342 Matte Black Eyeglasses,84194,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_0249_1.jpg,Rectangle
4215,Black Half Rim Rectangle Vincent Chase Online GLINT VC 6324- Eyeglasses,84203,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6324-black-1010-eyeglasses_j_1956.jpg,Rectangle
4216,Black White Design White Half Rim Rectangle Vincent Chase Online GLINT VC 6324- Eyeglasses,84205,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1962_2.jpg,Rectangle
4217,Black Red Half Rim Rectangle Vincent Chase Online GLINT VC 6325- Eyeglasses,84207,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9745_1.jpg,Rectangle
4218,Copper Black Half Rim Rectangle Vincent Chase Online GLINT VC 6325- Eyeglasses,84209,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9769_1.jpg,Rectangle
4219,Half Rim Rectangle Vincent Chase Online GLINT VC 6325- Eyeglasses,84210,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2016_2.jpg,Rectangle
4220,Blue Half Rim Rectangle Vincent Chase Online GLINT VC 6325- Eyeglasses,84211,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6325-blue-2020-eyeglasses_m_9788.jpg,Rectangle
4221,Black Half Rim Rectangle Vincent Chase Online GLINT VC 6325- Eyeglasses,84212,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9775_1.jpg,Rectangle
4222,Metal Black Half Rim Rectangle Vincent Chase Online GLINT VC 6325- Eyeglasses,84214,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9763_2.jpg,Rectangle
4223,Black Red Full Rim Rectangle Vincent Chase Online FLARE VC 6326- Eyeglasses,84216,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9679.jpg,Rectangle
4224,Black White Full Rim Rectangle Vincent Chase Online FLARE VC 6326- Eyeglasses,84217,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_9691.jpg,Rectangle
4225,Black Full Rim Rectangle Vincent Chase Online FLARE VC 6326- Eyeglasses,84218,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9673.jpg,Rectangle
4226,Metal Blue Full Rim Rectangle Vincent Chase Online FLARE VC 6326- Eyeglasses,84219,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9685.jpg,Rectangle
4227,Black Red Half Rim Rectangle Vincent Chase Online GLINT VC 6327- Eyeglasses,84221,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1944_2.jpg,Rectangle
4228,Black White Half Rim Rectangle Vincent Chase Online GLINT VC 6327- Eyeglasses,84222,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1932_2.jpg,Rectangle
4229,Metal Black Half Rim Rectangle Vincent Chase Online GLINT VC 6327- Eyeglasses,84223,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6327-gunmetal-black-do10-eyeglasses_j_1876_1.jpg,Rectangle
4230,Black White Half Rim Rectangle Vincent Chase Online GLINT VC 6328- Eyeglasses,84228,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1986_1.jpg,Rectangle
4231,Black Half Rim Rectangle  Vincent Chase Online GLINT VC 6328- Eyeglasses,84229,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6328-black-1010-eyeglasses_j_1974_1.jpg,Rectangle
4232,Metal Blue Half Rim Rectangle  Vincent Chase Online GLINT VC 6328- Eyeglasses,84231,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1968_1.jpg,Rectangle
4233,Black Half Rim Rectangle Vincent Chase Online GLINT VC 6329- Eyeglasses,84232,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9709_2.jpg,Rectangle
4234,Blue Half Rim Rectangle Vincent Chase Online GLINT VC 6329- Eyeglasses,84233,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9715_1.jpg,Rectangle
4235,Golden Black Half Rim Rectangle Vincent Chase Online GLINT VC 6329- Eyeglasses,84234,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1926_2.jpg,Rectangle
4236,Metal Black Half Rim Rectangle Vincent Chase Online GLINT VC 6329- Eyeglasses,84236,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9727_2.jpg,Rectangle
4237,Black Half Rim Aviator Shape Vincent Chase Online GLINT VC 6330- Eyeglasses,84240,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9721_1.jpg,Aviator
4238,Black Half Rim Rectangle Vincent Chase Online GLINT VC 6331- Eyeglasses,84246,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9822_1.jpg,Rectangle
4239,Half Rim Rectangle Vincent Chase Online GLINT VC 6332- Eyeglasses,84250,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1818.jpg,Rectangle
4240,Black Half Rim Rectangle Vincent Chase Online GLINT VC 6333- Eyeglasses,84252,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9782.jpg,Rectangle
4241,Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 5134- Eyeglasses,84488,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0334.jpg,Wayfarer
4242,Todaywear TOI Special: Matte Grey Full Rim Wayfarer Shape Todaywear TOI Special VAGABOND VC 5134- Eyeglasses,84490,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0342_2.jpg,Wayfarer
4243,Todaywear TOI Special: JJ 1305 Black Grey Transparent 1010 Eyeglasses,84491,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0483_2.jpg,Rectangle
4244,Todaywear TOI Special: JJ 4341 Blue Black Eyeglasses,84492,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0489_2.jpg,Rectangle
4245,Black Red Half Rim Rectangle Vincent Chase Online GLINT VC 6328- Eyeglasses,84503,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0516_2.jpg,Rectangle
4246,Blue Red Full Rim Rectangle Vincent Chase Online FLARE VC 6326- Eyeglasses,84600,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6326-blue-red-do30-eyeglasses_J_1359_1.jpg,Rectangle
4247,Black Blue White Line White Full Rim Rectangle Vincent Chase Online VAGABOND VC 2011- Eyeglasses,84602,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_1371_2.jpg,Rectangle
4248,Silver Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5026- Eyeglasses,85321,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_6613_1.jpg,Aviator
4249,Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5025- Eyeglasses,85329,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_6552_1.jpg,Aviator
4250,Todaywear TOI Special: Black Full Rim Aviator Shape Todaywear TOI Special VAGABOND VC 5137- Eyeglasses,85336,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_6625_1.jpg,Aviator
4251,Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 5140- Eyeglasses,85340,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_6649_1.jpg,Wayfarer
4252,Copper Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5026- Eyeglasses,86144,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0816.jpg,Aviator
4253,Black Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5101- Eyeglasses,86148,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0840.jpg,Aviator
4254,Golden Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5025- Eyeglasses,86155,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0778.jpg,Aviator
4255,Silver Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5025- Eyeglasses,86160,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0752.jpg,Aviator
4256,Silver Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5025- Eyeglasses,86162,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0771.jpg,Aviator
4257,Copper Full Rim Aviator Shape Vincent Chase Online Steel Escobar VC 5025- Eyeglasses,86163,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_0746_1.jpg,Aviator
4258,Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 5141- Eyeglasses,86166,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0192.jpg,Wayfarer
4259,Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 5139- Eyeglasses,86170,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0142_1.jpg,Wayfarer
4260,Black Full Rim Aviator Shape Vincent Chase Online VAGABOND VC 5137-Eyeglasses,86177,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0179.jpg,Aviator
4261,Black Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 5140- Eyeglasses,86179,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0115.jpg,Wayfarer
4262,Black Full Rim Aviator Shape Vincent Chase Online VAGABOND VC 5137- Eyeglasses,86261,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_4228.jpg,Aviator
4263,Vincent Chase VC 2318 Black 1010 Eyeglasses,87221,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-2318-black-1010-eyeglasses_d_1571_1.jpg,Rectangle
4264,Vincent Chase VC 2318 Black Blue 1020 Eyeglasses,87222,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_6754_1.jpg,Rectangle
4265,Tortoise Full Rim Rectangle Vincent Chase Online VAGABOND VC 2318-Eyeglasses,87223,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/r_6748.jpg,Rectangle
4266,Vincent Chase VC 2318 Black White 1060 Eyeglasses,87224,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_7699_3.jpg,Rectangle
4267,Black Brown Full Rim Rectangle Vincent Chase Online VAGABOND VC 2318-Eyeglasses,87225,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_9927_1.jpg,Rectangle
4268,Tortoise Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2319-Eyeglasses,87227,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_9877_2.jpg,Wayfarer
4269,Vincent Chase VC 2319 Black Red 1030 Eyeglasses,87228,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_6851_1.jpg,Wayfarer
4270,Vincent Chase Online VC 2319 Black 1010Eyeglasses,87229,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_6827_1.jpg,Wayfarer
4271,Purple Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 2319- Eyeglasses,87230,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_7707.jpg,Wayfarer
4272,Vincent Chase VC 2319 Black Blue 1020 Eyeglasses,87231,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_6833_1.jpg,Wayfarer
4273,Vincent Chase VC 2319 Black White 1060 Eyeglasses,87232,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_6845.jpg,Wayfarer
4274,Black Red Full Rim Rectangle Vincent Chase Online VAGABOND VC 2318- Eyeglasses,87234,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_1580_3.jpg,Rectangle
4275,Todaywear TOI Special: JJ 1350 Black 1010 Wayfarer Eyeglasses,87236,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_6767_1.jpg,Wayfarer
4276,Todaywear TOI Special: Black Red Rimless Rectangle Todaywear TOI Special OTHERS VC 4007- Eyeglasses,87531,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_7179_1.jpg,Rectangle
4277,Todaywear TOI Special: Vintage FORMIDABLE X Tortoise Men Eyeglasses,89086,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_3641.jpg,Wayfarer
4278,Vincent Chase VC 2320 Dark Blue 2020 Wayfarer Eyeglasses,89898,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_9383_1.jpg,Wayfarer
4279,Vincent Chase VC 2320 Black White 1060 Wayfarer Eyeglasses,89899,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_9341.jpg,Rectangle
4280,Vincent Chase VC 2320 Black Red 1030 Wayfarer Eyeglasses,89900,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_9395_1.jpg,Rectangle
4281,Vincent Chase VC 2320 Tortoise COCO Wayfarer Eyeglasses,89901,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_9377_1.jpg,Rectangle
4282,Vincent Chase VC 6355 Black 1010 Eyeglasses,89951,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_7893_4.jpg,Rectangle
4283,Black Full Rim Rectangle Vincent Chase Online VAGABOND VC 6356- Eyeglasses,89961,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_3380_1.jpg,Rectangle
4284,Black Full Rim Rectangle Vincent Chase Online VAGABOND VC 6359- Eyeglasses,89991,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9683_1.jpg,Rectangle
4285,Todaywear TOI Special: Red Wolf RW-003 Purple White C8 Eyeglasses,90058,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_8447_2.jpg,Rectangle
4286,Todaywear TOI Special: Black White Rimless Rectangle Todaywear TOI Special ZELO VC MTO10162-Eyeglasses,90608,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_0018_2.jpg,Rectangle
4287,Black White Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 6360- Eyeglasses,90610,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_5217_1.jpg,Wayfarer
4288,Black Blue Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 6360- Eyeglasses,90611,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_6821_2.jpg,Wayfarer
4289,Black Brown Design Brown Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 6360- Eyeglasses,90615,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_5211_2.jpg,Wayfarer
4290,Black Red Full Rim Wayfarer Shape Vincent Chase Online VAGABOND VC 6360- Eyeglasses,90616,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_1519_4.jpg,Wayfarer
4291,Todaywear TOI Special: Chhota Bheem LK 975 Pink White Kid's Eyeglasses (Kids 6-10 yrs),90642,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0171_2.jpg,Rectangle
4292,Chhota Bheem LK 975 Metal White Kids' Eyeglasses,90670,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_9484_4.jpg,Rectangle
4293,Golden Tortoise Half Rim Rectangle Vincent Chase Online GLINT VC BB224- Eyeglasses,90806,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_2632_1.jpg,Rectangle
4294,Todaywear TOI Special: Blue Black Rimless Rectangle Todaywear TOI Special OTHERS VC VO305- Eyeglasses,90812,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_0044_5.jpg,Rectangle
4295,Todaywear TOI Special: Metal Yellow Black Rimless Rectangle Todaywear TOI Special OTHERS VC VO 0305- Eyeglasses,90813,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_9333_1.jpg,Rectangle
4296,Todaywear TOI Special: Black Rimless Rectangle Todaywear TOI Special RIMSTEEL VC 308-Eyeglasses,90815,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_0023_6.jpg,Rectangle
4297,Todaywear TOI Special: Black Blue Rimless Rectangle Todaywear TOI Special OTHERS VC 1205- Eyeglasses,90816,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-1205-black-blue-101020-eyeglasses_r_0036_1_1.jpg,Rectangle
4298,Blue Half Rim Rectangle Vincent Chase Online Fiber Steel VC 6304- Eyeglasses,90960,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0120_4.jpg,Rectangle
4299,Silver Red Half Rim Rectangle Vincent Chase Online STEEL ESCOBAR VC 6304-AOAO Eyeglasses,90961,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6304-silver-red-aoao-eyeglasses_m_0199.jpg,Rectangle
4300,Copper Half Rim Rectangle Vincent Chase Online Fiber Steel VC 6304- Eyeglasses,90962,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0102_1.jpg,Rectangle
4301,Silver Red Half Rim Rectangle Vincent Chase Online Fiber Steel VC 6305- Eyeglasses,90963,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0027_3.jpg,Rectangle
4302,Copper Half Rim Rectangle Vincent Chase Online Fiber Steel VC 6305- Eyeglasses,90965,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9985_2.jpg,Rectangle
4303,Vincent Chase VC 6305 Matte Black 1110 Eyeglasses,90966,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0126_2.jpg,Rectangle
4304,Black Half Rim Rectangle  Vincent Chase Online SIZE ZERO VC 6306- Eyeglasses,90967,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0039_4.jpg,Rectangle
4305,Silver Blue Half Rim Rectangle Vincent Chase Online SIZE ZERO VC 6306- Eyeglasses,90968,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0033_4.jpg,Rectangle
4306,Black Red Half Rim Rectangle Vincent Chase Online GLINT VC 6307-030 Eyeglasses,90969,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9991_3.jpg,Rectangle
4307,Vincent Chase VC 6307 Black White 1110 Eyeglasses,90970,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6307-black-white-1110-eyeglasses_m_1514.jpg,Rectangle
4308,Black Red Full Rim Rectangle Vincent Chase Online STEEL ESCOBAR VC 6308- Eyeglasses,90971,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0015_5.jpg,Rectangle
4309,Black White Full Rim Rectangle Vincent Chase Online STEEL ESCOBAR VC 6308- Eyeglasses,90972,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0071_3.jpg,Rectangle
4310,Metal Red Half Rim Rectangle Vincent Chase Online GLINT VC 6309- Eyeglasses,90973,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6309-gunmetal-red-do30-eyeglasses_j_2284.jpg,Rectangle
4311,Black Yellow Half Rim Rectangle  Vincent Chase Online GLINT VC 6309- Eyeglasses,90974,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_9979_3.jpg,Rectangle
4312,Vincent Chase VC 6310 Metal DODO Eyeglasses,90975,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6310-gunmetal-dodo-eyeglasses_m_1484.jpg,Rectangle
4313,Vincent Chase VC 6310 Black 1010 Eyeglasses,90976,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0089_2.jpg,Rectangle
4314,Blue Half Rim Rectangle Vincent Chase Online FIBER STEEL VC 6311- Eyeglasses,90977,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6311-blue-2020-eyeglasses_j_2254.jpg,Rectangle
4315,Metal Half Rim Rectangle Vincent Chase Online FIBER STEEL VC 6311- Eyeglasses,90978,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc-6311-gunmetal-dodo-eyeglasses_M_0003_2_1_1.jpg,Rectangle
4316,Todaywear TOI Special: Golden Rimless Rectangle Todaywear TOI Special RIMSTEEL VC 6312- Eyeglasses,90979,Non-Power Reading,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0083_2.jpg,Rectangle
